Word,KL_Divergence,Max_Index,Max_elementwise_KL
turn,0.059321024,"('outdoors', 'man-made', 'transportation_urban')",0.0568257868289947
prepare,0.12713444,"('outdoors', 'man-made', 'recreation')",0.056638941168785
bottle,0.1304989,"('outdoors', 'man-made', 'transportation_urban')",0.0556601397693157
flip,0.09344718,"('outdoors', 'man-made', 'transportation_urban')",0.0553872920572757
make,0.0819605,"('outdoors', 'man-made', 'transportation_urban')",0.0547585859894752
try,0.036653694,"('outdoors', 'man-made', 'recreation')",0.0513656251132488
wed,0.09401952,"('outdoors', 'man-made', 'recreation')",0.0511889941990375
stretch,0.111891754,"('outdoors', 'man-made', 'transportation_urban')",0.050129797309637
show,0.08893576,"('outdoors', 'man-made', 'recreation')",0.0456421375274658
reach,0.07279405,"('outdoors', 'man-made', 'transportation_urban')",0.0455220825970172
gather,0.03549426,"('outdoors', 'man-made', 'transportation_urban')",0.0430024936795234
kneel,0.053222552,"('outdoors', 'man-made', 'transportation_urban')",0.0425858572125434
stand,0.021021698,"('outdoors', 'man-made', 'transportation_urban')",0.0422633625566959
point,0.07452124,"('outdoors', 'man-made', 'transportation_urban')",0.0420496575534343
lean,0.05273779,"('outdoors', 'man-made', 'transportation_urban')",0.0410916656255722
dress,0.03652802,"('outdoors', 'man-made', 'transportation_urban')",0.0391793176531791
hang,0.05591435,"('outdoors', 'man-made', 'transportation_urban')",0.036670234054327
eat,0.0624258,"('outdoors', 'man-made', 'transportation_urban')",0.0365405529737472
see,0.04265076,"('outdoors', 'man-made', 'transportation_urban')",0.03547003865242
arm,0.03347313,"('outdoors', 'man-made', 'transportation_urban')",0.0339040011167526
face,0.05967827,"('outdoors', 'man-made', 'transportation_urban')",0.0321549214422702
help,0.06613144,"('outdoors', 'man-made', 'transportation_urban')",0.0301373619586229
photograph,0.02907119,"('outdoors', 'man-made', 'transportation_urban')",0.0299398880451917
color,0.021831397,"('outdoors', 'man-made', 'transportation_urban')",0.0293267183005809
get,0.02588606,"('outdoors', 'man-made', 'transportation_urban')",0.029193352907896
hand,0.035198234,"('outdoors', 'man-made', 'transportation_urban')",0.0247795805335044
pose,0.036833808,"('outdoors', 'man-made', 'transportation_urban')",0.02415257319808
look,0.015582037,"('outdoors', 'man-made', 'transportation_urban')",0.0221412684768438
picture,0.028960578,"('outdoors', 'man-made', 'transportation_urban')",0.0220126025378704
sit,0.039158445,"('outdoors', 'man-made', 'transportation_urban')",0.0216036830097436
surround,0.0234656,"('outdoors', 'man-made', 'transportation_urban')",0.0212970729917287
hold,0.019242791,"('outdoors', 'man-made', 'transportation_urban')",0.019010093063116
take,0.031054799,"('outdoors', 'man-made', 'transportation_urban')",0.015211964957416
wear,0.0058991853,"('outdoors', 'man-made', 'transportation_urban')",0.0131948078051209
ensure,-1.37847405e-08,"('indoors', 'man-made', 'work_education')",-7.89722343075283e-10
bury,-1.37847405e-08,"('indoors', 'man-made', 'work_education')",-7.89722343075283e-10
value,-1.37847405e-08,"('indoors', 'man-made', 'work_education')",-7.89722343075283e-10
oppose,-1.37847405e-08,"('indoors', 'man-made', 'work_education')",-7.89722343075283e-10
