"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence","Input.q1","Input.q2","Input.q3","Input.q4","Input.img_file","Answer.taskAnswers","Approve","Reject"
"3OB6JN3AACF63QGWPOB5AAP7F3ERMH","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:56 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:56 PDT 2024","","","3NPI0JQDABVRRSNVBVDTFDF0SJ8TPB","A6I9Z5XQ933N4","Submitted","Wed Sep 18 15:35:32 PDT 2024","Wed Sep 18 15:36:14 PDT 2024","Sat Sep 21 15:36:14 PDT 2024","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","a man in black approaches a strange silver object containing a person , while many onlookers observe from behind a roped off barrier .","outdoors","man-made","transportation_urban","NA","101093045.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3VI0PC2ZBKAE0PNKB3WARW00BKEOXP","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:04 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:04 PDT 2024","","","30LB5CDZNZ0KPNSA02NLM0F957IZ0Q","AO2A58R9LMCKC","Submitted","Wed Sep 18 17:47:38 PDT 2024","Wed Sep 18 17:48:09 PDT 2024","Sat Sep 21 17:48:09 PDT 2024","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","white dog with brown ears standing near water with head turned to one side .","outdoors","natural","NA","body_of_water","1012212859.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3VI0PC2ZBKAE0PNKB3WARW00BKEOXP","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:04 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:04 PDT 2024","","","39K0FND3A45GRTR9DFUK34VDZPCAMB","A17EZEAMF37MGQ","Submitted","Tue Sep 17 19:52:53 PDT 2024","Tue Sep 17 19:53:02 PDT 2024","Fri Sep 20 19:53:02 PDT 2024","","","","9","50% (2/4)","50% (2/4)","50% (2/4)","white dog with brown ears standing near water with head turned to one side .","outdoors","natural","NA","body_of_water","1012212859.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3VI0PC2ZBKAE0PNKB3WARW00BKEOXP","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:04 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:04 PDT 2024","","","3ZGVPD4G6G7L5WP1Y4BV6BHE2IFTZW","A6I9Z5XQ933N4","Submitted","Wed Sep 18 17:41:56 PDT 2024","Wed Sep 18 17:42:32 PDT 2024","Sat Sep 21 17:42:32 PDT 2024","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","white dog with brown ears standing near water with head turned to one side .","outdoors","natural","NA","body_of_water","1012212859.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":true,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"30P8I9JKP4B0OQC769ZTU53OEE1V5O","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:06 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:06 PDT 2024","","","3C44YUNSIOFKA3RYP5DEA9XEPXKPDO","A6I9Z5XQ933N4","Submitted","Wed Sep 18 17:36:31 PDT 2024","Wed Sep 18 17:36:57 PDT 2024","Sat Sep 21 17:36:57 PDT 2024","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","two people are demonstrating martial arts to a crowd and jumping over three youngsters who are crouched on the mat .","indoors","man-made","recreation","NA","101362650.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"30P8I9JKP4B0OQC769ZTU53OEE1V5O","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:06 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:06 PDT 2024","","","3IXEICO79P9JHM5QWZEK9DOJXEIT65","AO2A58R9LMCKC","Submitted","Wed Sep 18 12:47:52 PDT 2024","Wed Sep 18 12:48:52 PDT 2024","Sat Sep 21 12:48:52 PDT 2024","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","two people are demonstrating martial arts to a crowd and jumping over three youngsters who are crouched on the mat .","indoors","man-made","recreation","NA","101362650.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"30P8I9JKP4B0OQC769ZTU53OEE1V5O","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:06 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:06 PDT 2024","","","3XXU1SWE89LJOFK2OA7M57O0WMBA00","A17EZEAMF37MGQ","Submitted","Tue Sep 17 15:42:18 PDT 2024","Tue Sep 17 15:50:13 PDT 2024","Fri Sep 20 15:50:13 PDT 2024","","","","475","50% (2/4)","50% (2/4)","50% (2/4)","two people are demonstrating martial arts to a crowd and jumping over three youngsters who are crouched on the mat .","indoors","man-made","recreation","NA","101362650.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":true,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"37NXA7GVTFWEQFFSYWF0BUZL041VLC","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:31:12 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:31:12 PDT 2024","","","32VNZTT0AUUSMKOK9MGAC03ND2FR45","A6I9Z5XQ933N4","Submitted","Wed Sep 18 15:26:47 PDT 2024","Wed Sep 18 15:27:10 PDT 2024","Sat Sep 21 15:27:10 PDT 2024","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","a mottled black and gray dog in a blue collar jumping over a fallen tree .","outdoors","natural","NA","field_forest","1015584366.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"37NXA7GVTFWEQFFSYWF0BUZL041VLC","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:31:12 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:31:12 PDT 2024","","","3I7DHKZYGAQDFDNBWWZQ03VIAAZF53","A17EZEAMF37MGQ","Submitted","Tue Sep 17 15:51:19 PDT 2024","Tue Sep 17 15:51:26 PDT 2024","Fri Sep 20 15:51:26 PDT 2024","","","","7","50% (2/4)","50% (2/4)","50% (2/4)","a mottled black and gray dog in a blue collar jumping over a fallen tree .","outdoors","natural","NA","field_forest","1015584366.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":true,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"37NXA7GVTFWEQFFSYWF0BUZL041VLC","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:31:12 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:31:12 PDT 2024","","","3LJ7UR74R4377MWSGFZT3GYDC5QN4D","AO2A58R9LMCKC","Submitted","Tue Sep 17 22:58:27 PDT 2024","Tue Sep 17 22:58:58 PDT 2024","Fri Sep 20 22:58:58 PDT 2024","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","a mottled black and gray dog in a blue collar jumping over a fallen tree .","outdoors","natural","NA","field_forest","1015584366.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":true,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":false,""natural"":true}}]"
"3D0LPO3EBXP30UDUGZICAA79DQ8OYV","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:07 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:07 PDT 2024","","","358010RM51JBDTTB2HNPA8POR3XVXH","AO2A58R9LMCKC","Submitted","Wed Sep 18 15:05:04 PDT 2024","Wed Sep 18 15:05:19 PDT 2024","Sat Sep 21 15:05:19 PDT 2024","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","man on scooter attracts attention from some of those in large crowd .","outdoors","man-made","transportation_urban","NA","1016626169.jpg","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3D0LPO3EBXP30UDUGZICAA79DQ8OYV","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:07 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:07 PDT 2024","","","3PJ71Z61RRS5QLVFSNXMNHWQVW019G","A6I9Z5XQ933N4","Submitted","Wed Sep 18 15:30:42 PDT 2024","Wed Sep 18 15:31:17 PDT 2024","Sat Sep 21 15:31:17 PDT 2024","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","man on scooter attracts attention from some of those in large crowd .","outdoors","man-made","transportation_urban","NA","1016626169.jpg","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3D0LPO3EBXP30UDUGZICAA79DQ8OYV","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:07 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:07 PDT 2024","","","3RKNTXVS39O0N3237BUOHAEDDYRA4G","A17EZEAMF37MGQ","Submitted","Tue Sep 17 16:54:09 PDT 2024","Tue Sep 17 16:54:23 PDT 2024","Fri Sep 20 16:54:23 PDT 2024","","","","14","50% (2/4)","50% (2/4)","50% (2/4)","man on scooter attracts attention from some of those in large crowd .","outdoors","man-made","transportation_urban","NA","1016626169.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"3D7VY91L7RNJNJZ7TRPFAVK3XHBMBZ","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:09 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:09 PDT 2024","","","35LDD5557XUM360VP679XIY9416KM0","A17EZEAMF37MGQ","Submitted","Tue Sep 17 17:46:34 PDT 2024","Tue Sep 17 17:47:12 PDT 2024","Fri Sep 20 17:47:12 PDT 2024","","","","38","50% (2/4)","50% (2/4)","50% (2/4)","a group of people stand in the back of a truck filled with cotton .","outdoors","man-made","work_education","NA","1018148011.jpg","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3D7VY91L7RNJNJZ7TRPFAVK3XHBMBZ","3EXOM20K1A079XNUEPVA8T7WRXQ5PI","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.03","Tue Sep 17 15:30:09 PDT 2024","20","BatchId:408994;OriginalHitTemplateId:920937243;","3600","259200","Tue Sep 24 15:30:09 PDT 2024","","","38YMOXR4MHPB939KR4JVWXVI180W6Y","A6I9Z5XQ933N4","Submitted","Wed Sep 18 17:38:14 PDT 2024","Wed Sep 18 17:38:25 PDT 2024","Sat Sep 21 17:38:25 PDT 2024","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","a group of people stand in the back of a truck filled with cotton .","outdoors","man-made","work_education","NA","1018148011.jpg","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
