"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence","Input.q1","Input.q2","Input.q3","Input.q4","Input.img_file","Answer.taskAnswers","Approve","Reject"
"3VI0PC2ZBKAE0PNKB3WARW00BO7XOZ","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3A9AA95ATJCP6QC5AZVVCX9MCHU5P6","AO2A58R9LMCKC","Submitted","Wed Oct 02 13:02:12 PDT 2024","Wed Oct 02 13:05:10 PDT 2024","Sat Oct 05 13:05:10 PDT 2024","","","","178","100% (246/246)","100% (246/246)","100% (141/141)","a person wearing a hat and carrying a knapsack walks uphill on a sand dune under a dark , cloudy sky and leaves the only visible footprints behind .","outdoors","natural","NA","other_unclear","1307094208.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":true},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":false,""outdoors"":true},""reasoning"":""I'm imagining a desert (could be a beach, but feels less likely), which doesn't really fit into the other categories"",""type"":{""man-made"":false,""natural"":true}}]"
"3VI0PC2ZBKAE0PNKB3WARW00BO7XOZ","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3C8HJ7UOPUKHS1ZHP7AJKXMM8BQZMA","A17EZEAMF37MGQ","Submitted","Tue Oct 01 15:48:15 PDT 2024","Tue Oct 01 15:50:55 PDT 2024","Fri Oct 04 15:50:55 PDT 2024","","","","160","100% (602/604)","100% (602/604)","100% (205/205)","a person wearing a hat and carrying a knapsack walks uphill on a sand dune under a dark , cloudy sky and leaves the only visible footprints behind .","outdoors","natural","NA","other_unclear","1307094208.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":true,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""reasoning"":""\""Walks uphill\"" indicates that this is held outside, and is held on a hill. "",""type"":{""man-made"":false,""natural"":true}}]"
"3HXCEECSR8JFZYR1I8TTQ8EDXY4ZY9","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3P529IW9KLBRH2QWOJFXHSRFW17FL1","AO2A58R9LMCKC","Submitted","Wed Oct 02 12:59:20 PDT 2024","Wed Oct 02 13:00:06 PDT 2024","Sat Oct 05 13:00:06 PDT 2024","","","","46","100% (246/246)","100% (246/246)","100% (141/141)","some children are playing on a trampoline , a boy in a red shirt is covering his face as he cries .","outdoors","man-made","domestic","NA","131114016.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"3NOEP8XAVQSWLPZLQ39PGW5QLT3XPG","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3YWRV122CFPLLD33PJ1SYN6CMOMU8S","A17EZEAMF37MGQ","Submitted","Tue Oct 01 15:51:48 PDT 2024","Tue Oct 01 15:55:44 PDT 2024","Fri Oct 04 15:55:44 PDT 2024","","","","236","100% (602/604)","100% (602/604)","100% (205/205)","four men and women in blue aprons strand in front of a table where there are many white plates and small blue bowls .","indoors","man-made","domestic","NA","131122346.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":true,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":true,""3"":false},""confidence2"":{""1"":false,""2"":true,""3"":false},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""reasoning"":""Overall, it is very unclear where this is happening. This could be done at work at a bakery, or done at home, or in a company meeting. "",""type"":{""man-made"":true,""natural"":false}}]"
"3NOEP8XAVQSWLPZLQ39PGW5QLT3XPG","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3YZ8UPK3VGCNXGTG6VHX092VCF8CUH","AO2A58R9LMCKC","Submitted","Wed Oct 02 13:14:52 PDT 2024","Wed Oct 02 13:15:50 PDT 2024","Sat Oct 05 13:15:50 PDT 2024","","","","58","100% (246/246)","100% (246/246)","100% (141/141)","four men and women in blue aprons strand in front of a table where there are many white plates and small blue bowls .","indoors","man-made","domestic","NA","131122346.jpg","[{""category"":{""0"":false,""1"":true,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":true,""outdoors"":false},""type"":{""man-made"":true,""natural"":false}}]"
"33EEIIWHLTXPHCV5Q1NWSGYFAEHQVX","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3SB4CE2TJILRL5QDRMWTELBB6U3XAR","A17EZEAMF37MGQ","Submitted","Tue Oct 01 16:03:21 PDT 2024","Tue Oct 01 16:04:54 PDT 2024","Fri Oct 04 16:04:54 PDT 2024","","","","93","100% (602/604)","100% (602/604)","100% (205/205)","young men and women sit at a wooden table on which several partially-drunk beverages have been placed ; the picture is interrupted by an outstretched hand , colored green in the odd light of the wood-paneled interior .","indoors","man-made","restaurant","NA","1312440023.jpg","[{""category"":{""0"":false,""1"":false,""2"":false,""3"":false,""4"":false,""5"":true,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""reasoning"":""This could be done in a restaurant, or at home, or at a bar or any type of social gathering, so it is not very clear. "",""type"":{""man-made"":true,""natural"":false}}]"
"33EEIIWHLTXPHCV5Q1NWSGYFAEHQVX","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3WR9XG3T6Q1I414508I47JCNCRT47T","AO2A58R9LMCKC","Submitted","Wed Oct 02 13:56:55 PDT 2024","Wed Oct 02 14:06:26 PDT 2024","Sat Oct 05 14:06:26 PDT 2024","","","","571","100% (246/246)","100% (246/246)","100% (141/141)","young men and women sit at a wooden table on which several partially-drunk beverages have been placed ; the picture is interrupted by an outstretched hand , colored green in the odd light of the wood-paneled interior .","indoors","man-made","restaurant","NA","1312440023.jpg","[{""category"":{""0"":false,""1"":true,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":true,""2"":false,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""reasoning"":""this is an interesting one: could be restaurant or domestic, \""wood-paneled interior\"" and \""several\"" beverages lean restaurant, but \""have been placed\"" is a weird phrase, making it seem like the beverages don't necessarily belong to the young men and women at the table--could be a frat party?"",""type"":{""man-made"":true,""natural"":false}}]"
"3T8DUCXY19W4CLAU44CV53K53TXT9Y","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3TVSS0C0EOQHB1KWNHRO77NWLHIWTI","A17EZEAMF37MGQ","Submitted","Tue Oct 01 15:32:52 PDT 2024","Tue Oct 01 15:35:55 PDT 2024","Fri Oct 04 15:35:55 PDT 2024","","","","183","100% (602/604)","100% (602/604)","100% (205/205)","a drayton manor theme park roller coaster is shown accelerating downwards vertically on a red colored track with several visible people making either happy , excited or scared faces .","outdoors","man-made","recreation","NA","1315116409.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""reasoning"":""I would imagine this is taking place in a theme park, which is held outdoors. "",""type"":{""man-made"":true,""natural"":false}}]"
"3T8DUCXY19W4CLAU44CV53K53TXT9Y","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3ZAZR5XV0O84JFNQCIG5H1HAEXNCZ6","AO2A58R9LMCKC","Submitted","Wed Oct 02 13:48:43 PDT 2024","Wed Oct 02 13:49:30 PDT 2024","Sat Oct 05 13:49:30 PDT 2024","","","","47","100% (246/246)","100% (246/246)","100% (141/141)","a drayton manor theme park roller coaster is shown accelerating downwards vertically on a red colored track with several visible people making either happy , excited or scared faces .","outdoors","man-made","recreation","NA","1315116409.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
"372AGES0JQVHX2F03VDELR55MBRXR8","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:13 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:13 PDT 2024","","","3TESA3PJ3O0HTU0YAIKPCVQDT78MMG","A17EZEAMF37MGQ","Submitted","Tue Oct 01 15:39:10 PDT 2024","Tue Oct 01 15:44:31 PDT 2024","Fri Oct 04 15:44:31 PDT 2024","","","","321","100% (602/604)","100% (602/604)","100% (205/205)","four men , two of them with guitars , perform on a stage while several people with their hands in the air watch .","indoors","man-made","recreation","NA","1316505120.jpg","[{""category"":{""0"":false,""1"":true,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":true,""3"":false},""confidence2"":{""1"":false,""2"":true,""3"":false},""confidence3"":{""1"":false,""2"":true,""3"":false},""location"":{""indoors"":true,""outdoors"":false},""reasoning"":""This could be held indoors or outdoors, and it could be held anywhere: in a restaurant, concert, or a bar. "",""type"":{""man-made"":true,""natural"":false}}]"
"372AGES0JQVHX2F03VDELR55MBRXR8","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:13 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:13 PDT 2024","","","3WJ1OXY92X6164P5JEK1YMUIFLVA8X","AO2A58R9LMCKC","Submitted","Wed Oct 02 13:00:22 PDT 2024","Wed Oct 02 13:01:54 PDT 2024","Sat Oct 05 13:01:54 PDT 2024","","","","92","100% (246/246)","100% (246/246)","100% (141/141)","four men , two of them with guitars , perform on a stage while several people with their hands in the air watch .","indoors","man-made","recreation","NA","1316505120.jpg","[{""category"":{""0"":false,""1"":false,""2"":true,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":true,""2"":false,""3"":false},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":true,""outdoors"":false},""reasoning"":""stages could be indoors or outdoors"",""type"":{""man-made"":true,""natural"":false}}]"
"3ZICQFRS4N8F4O16EUVC4FNF3S8ZZ0","321U9GNOWD847MKDE3APHF6S2S9488","version3 for captions","Give us your opinion about our products","survey, demographics","$0.01","Thu Sep 26 16:44:03 PDT 2024","20","BatchId:409384;OriginalHitTemplateId:920937243;","3600","259200","Thu Oct 03 16:44:03 PDT 2024","","","3CTOC39K3UG87JNQ3F58DL16UOJ7JN","AO2A58R9LMCKC","Submitted","Wed Oct 02 13:36:10 PDT 2024","Wed Oct 02 13:36:26 PDT 2024","Sat Oct 05 13:36:26 PDT 2024","","","","16","100% (246/246)","100% (246/246)","100% (141/141)","a boy is standing on a sidewalk with his bike .","outdoors","man-made","transportation_urban","NA","131840964.jpg","[{""category"":{""0"":true,""1"":false,""2"":false,""3"":false,""4"":false,""5"":false,""6"":false,""7"":false,""8"":false,""9"":false},""confidence1"":{""1"":false,""2"":false,""3"":true},""confidence2"":{""1"":false,""2"":false,""3"":true},""confidence3"":{""1"":false,""2"":false,""3"":true},""location"":{""indoors"":false,""outdoors"":true},""type"":{""man-made"":true,""natural"":false}}]"
