Word,indoors - man-made - work_education,indoors - man-made - domestic,indoors - man-made - recreation,indoors - man-made - restaurant,indoors - man-made - transportation_urban,indoors - man-made - other_unclear,outdoors - man-made - work_education,outdoors - man-made - domestic,outdoors - man-made - recreation,outdoors - man-made - restaurant,outdoors - man-made - transportation_urban,outdoors - man-made - other_unclear,outdoors - natural - field_forest,outdoors - natural - body_of_water,outdoors - natural - mountain,outdoors - natural - other_unclear,Total_Count
girl,0.04592901878914405,0.12473903966597077,0.0861169102296451,0.011482254697286013,0.013048016701461378,0.029749478079331943,0.007306889352818371,0.04645093945720251,0.19467640918580376,0.0036534446764091857,0.18945720250521922,0.06263048016701461,0.08455114822546973,0.0720250521920668,0.015135699373695199,0.013048016701461378,1916
men,0.06438557763061074,0.041206769683590876,0.10375275938189846,0.03495217071376012,0.01582045621780721,0.03568800588668138,0.044518027961736574,0.027961736571008096,0.1526857983811626,0.005518763796909493,0.31309786607799855,0.04856512141280353,0.05187637969094923,0.04893303899926416,0.009933774834437087,0.0011037527593818985,2718
boy,0.03811659192825112,0.09865470852017937,0.06390134529147982,0.00616591928251121,0.004484304932735426,0.01289237668161435,0.00952914798206278,0.05941704035874439,0.2679372197309417,0.0,0.156390134529148,0.0515695067264574,0.10201793721973094,0.10257847533632287,0.011771300448430493,0.014573991031390135,1784
red,0.03507306889352818,0.06263048016701461,0.07849686847599165,0.018789144050104383,0.01127348643006263,0.017118997912317326,0.021711899791231733,0.03924843423799582,0.19331941544885178,0.005427974947807933,0.2538622129436326,0.05720250521920668,0.07348643006263048,0.07473903966597077,0.04592901878914405,0.011691022964509395,2395
sitting,0.08425414364640885,0.10290055248618785,0.04143646408839779,0.05870165745856354,0.029005524861878452,0.029005524861878452,0.024861878453038673,0.062154696132596686,0.12361878453038674,0.029005524861878452,0.24585635359116023,0.03383977900552486,0.04488950276243094,0.07320441988950276,0.013121546961325966,0.004143646408839779,1448
dog,0.004648460197559558,0.06217315514235909,0.011040092969203951,0.0,0.0,0.004648460197559558,0.005810575246949448,0.06275421266705404,0.13771063335270192,0.002905287623474724,0.07088901801278326,0.028471818710052294,0.3614177803602557,0.1946542707728065,0.022080185938407902,0.030796048808832074,1721
standing,0.05230557467309016,0.04679972470750172,0.048864418444597386,0.01307639366827254,0.017205781142463867,0.016517549896765314,0.042670337233310394,0.03922918100481762,0.10598761183757742,0.008258774948382657,0.35030970406056433,0.06882312456985547,0.07639366827253957,0.07570543702684102,0.030282174810736407,0.007570543702684102,1453
playing,0.010691375623663579,0.10049893086243764,0.15609408410548825,0.01639344262295082,0.017106200997861726,0.020669992872416252,0.0042765502494654314,0.03706343549536707,0.29864575908766927,0.0,0.1347113328581611,0.036350677120456164,0.08196721311475409,0.07483962936564505,0.0021382751247327157,0.008553100498930863,1403
group,0.06018518518518518,0.040123456790123455,0.125,0.030864197530864196,0.013888888888888888,0.02854938271604938,0.033179012345679014,0.012345679012345678,0.15046296296296297,0.010802469135802469,0.30169753086419754,0.033179012345679014,0.08256172839506173,0.05401234567901234,0.019290123456790122,0.0038580246913580245,1296
street,0.004382761139517896,0.003652300949598247,0.0007304601899196494,0.0007304601899196494,0.008765522279035792,0.0014609203798392988,0.02410518626734843,0.005843681519357195,0.027757487216946677,0.006574141709276844,0.8991964937910883,0.010226442658875092,0.0029218407596785976,0.0014609203798392988,0.0,0.002191380569758948,1369
walking,0.00974025974025974,0.0,0.002435064935064935,0.0,0.008928571428571428,0.012175324675324676,0.017045454545454544,0.021103896103896104,0.07224025974025974,0.005681818181818182,0.6477272727272727,0.033279220779220776,0.0698051948051948,0.06412337662337662,0.027597402597402596,0.008116883116883116,1232
front,0.07285276073619631,0.05214723926380368,0.0950920245398773,0.014570552147239263,0.009969325153374233,0.019938650306748466,0.04294478527607362,0.04371165644171779,0.12269938650306748,0.01303680981595092,0.37346625766871167,0.05291411042944785,0.027607361963190184,0.036042944785276074,0.019171779141104295,0.003834355828220859,1304
holding,0.05293551491819057,0.08950914340712224,0.0741097208854668,0.03849855630413859,0.016361886429258902,0.030798845043310877,0.01828681424446583,0.04138594802694899,0.12319538017324351,0.0019249278152069298,0.3060635226179018,0.05871029836381136,0.061597690086621755,0.06063522617901829,0.011549566891241578,0.014436958614051972,1039
three,0.05497076023391813,0.06900584795321638,0.08187134502923976,0.016374269005847954,0.012865497076023392,0.023391812865497075,0.0304093567251462,0.04093567251461988,0.15906432748538013,0.0035087719298245615,0.2631578947368421,0.03859649122807018,0.06900584795321638,0.10175438596491228,0.021052631578947368,0.014035087719298246,855
water,0.00946969696969697,0.008522727272727272,0.007575757575757576,0.003787878787878788,0.000946969696969697,0.000946969696969697,0.017992424242424244,0.021780303030303032,0.15625,0.0,0.08238636363636363,0.014204545454545454,0.03314393939393939,0.6382575757575758,0.003787878787878788,0.000946969696969697,1056
women,0.06204379562043796,0.07420924574209246,0.10948905109489052,0.0364963503649635,0.014598540145985401,0.058394160583941604,0.024330900243309004,0.021897810218978103,0.11313868613138686,0.006082725060827251,0.340632603406326,0.046228710462287104,0.046228710462287104,0.0413625304136253,0.004866180048661801,0.0,822
child,0.05971223021582734,0.12877697841726618,0.0460431654676259,0.007913669064748202,0.01079136690647482,0.02877697841726619,0.012949640287769784,0.0856115107913669,0.18489208633093526,0.0007194244604316547,0.1712230215827338,0.038129496402877695,0.11294964028776978,0.08345323741007195,0.015827338129496403,0.01223021582733813,1390
little,0.04005722460658083,0.15879828326180256,0.04721030042918455,0.011444921316165951,0.005722460658082976,0.024320457796852647,0.00715307582260372,0.07010014306151645,0.21602288984263232,0.0,0.1430615164520744,0.06151645207439199,0.12589413447782546,0.06866952789699571,0.008583690987124463,0.011444921316165951,699
green,0.03985932004689332,0.05158264947245018,0.07854630715123095,0.0246189917936694,0.010550996483001172,0.031652989449003514,0.021101992966002344,0.041031652989449004,0.19460726846424384,0.005861664712778429,0.24384525205158264,0.05158264947245018,0.1254396248534584,0.04220398593200469,0.02813599062133646,0.009378663540445486,853
looking,0.11288343558282209,0.08711656441717791,0.03680981595092025,0.01717791411042945,0.026993865030674847,0.046625766871165646,0.026993865030674847,0.03190184049079755,0.09938650306748466,0.012269938650306749,0.26993865030674846,0.05889570552147239,0.04294478527607362,0.08466257668711656,0.03803680981595092,0.007361963190184049,815
large,0.0605296343001261,0.0416141235813367,0.05548549810844893,0.02395964691046658,0.006305170239596469,0.029003783102143757,0.03656998738965952,0.015132408575031526,0.15384615384615385,0.0025220680958385876,0.27112232030264816,0.04539722572509458,0.10844892812105927,0.09962168978562422,0.0416141235813367,0.008827238335435058,793
outside,0.006257822277847309,0.011264080100125156,0.008760951188986232,0.007509386733416771,0.006257822277847309,0.0050062578222778474,0.05381727158948686,0.1113892365456821,0.14518147684605756,0.0625782227784731,0.392991239048811,0.0851063829787234,0.08635794743429287,0.0050062578222778474,0.006257822277847309,0.006257822277847309,799
person,0.03644314868804665,0.027696793002915453,0.056851311953352766,0.0014577259475218659,0.013119533527696793,0.014577259475218658,0.018950437317784258,0.023323615160349854,0.13994169096209913,0.0029154518950437317,0.2857142857142857,0.05102040816326531,0.07434402332361516,0.11078717201166181,0.13411078717201166,0.008746355685131196,686
children,0.09309309309309309,0.09009009009009009,0.04954954954954955,0.0,0.006006006006006006,0.016516516516516516,0.01951951951951952,0.05855855855855856,0.1981981981981982,0.0015015015015015015,0.20270270270270271,0.028528528528528527,0.13363363363363365,0.07957957957957958,0.016516516516516516,0.006006006006006006,666
brown,0.03240058910162003,0.09131075110456553,0.025036818851251842,0.008836524300441826,0.008836524300441826,0.025036818851251842,0.014727540500736377,0.055964653902798235,0.13402061855670103,0.0,0.12665684830633284,0.060382916053019146,0.26804123711340205,0.11487481590574374,0.011782032400589101,0.022091310751104567,679
yellow,0.029069767441860465,0.07848837209302326,0.06395348837209303,0.0029069767441860465,0.010174418604651164,0.020348837209302327,0.03197674418604651,0.04215116279069767,0.21075581395348839,0.0,0.27325581395348836,0.06976744186046512,0.06686046511627906,0.07267441860465117,0.024709302325581394,0.0029069767441860465,688
small,0.027156549520766772,0.12140575079872204,0.04153354632587859,0.01597444089456869,0.012779552715654952,0.025559105431309903,0.01597444089456869,0.07667731629392971,0.12460063897763578,0.009584664536741214,0.18210862619808307,0.054313099041533544,0.16134185303514376,0.10862619808306709,0.009584664536741214,0.012779552715654952,626
hat,0.04692307692307692,0.055384615384615386,0.04461538461538461,0.022307692307692306,0.012307692307692308,0.027692307692307693,0.07,0.02846153846153846,0.15461538461538463,0.009230769230769232,0.3223076923076923,0.05923076923076923,0.06,0.052307692307692305,0.02076923076923077,0.013846153846153847,1300
ball,0.005128205128205128,0.006593406593406593,0.1706959706959707,0.006593406593406593,0.002197802197802198,0.007326007326007326,0.005128205128205128,0.03663003663003663,0.5282051282051282,0.0007326007326007326,0.03736263736263736,0.035164835164835165,0.08791208791208792,0.06227106227106227,0.006593406593406593,0.0014652014652014652,1365
one,0.04741379310344827,0.04956896551724138,0.13254310344827586,0.023706896551724137,0.015625,0.03933189655172414,0.01939655172413793,0.028556034482758622,0.15086206896551724,0.009698275862068966,0.29364224137931033,0.052262931034482756,0.05118534482758621,0.057112068965517244,0.024245689655172414,0.004849137931034483,1856
next,0.05574912891986063,0.04878048780487805,0.03484320557491289,0.024390243902439025,0.024390243902439025,0.0156794425087108,0.03832752613240418,0.05574912891986063,0.1254355400696864,0.003484320557491289,0.3588850174216028,0.07491289198606271,0.05574912891986063,0.06968641114982578,0.008710801393728223,0.005226480836236934,574
running,0.0018484288354898336,0.0018484288354898336,0.022181146025878003,0.0,0.0,0.0,0.009242144177449169,0.022181146025878003,0.22735674676524953,0.0,0.18853974121996303,0.038817005545286505,0.32717190388170053,0.13493530499075784,0.0166358595194085,0.009242144177449169,541
riding,0.013289036544850499,0.006644518272425249,0.024916943521594685,0.0,0.029900332225913623,0.0016611295681063123,0.0033222591362126247,0.0016611295681063123,0.2441860465116279,0.0,0.446843853820598,0.008305647840531562,0.08970099667774087,0.07641196013289037,0.04983388704318937,0.0033222591362126247,602
building,0.013513513513513514,0.015015015015015015,0.0075075075075075074,0.0,0.010510510510510511,0.02702702702702703,0.08708708708708708,0.08258258258258258,0.06306306306306306,0.012012012012012012,0.5795795795795796,0.08108108108108109,0.009009009009009009,0.012012012012012012,0.0,0.0,666
dressed,0.02707275803722504,0.05583756345177665,0.1353637901861252,0.01015228426395939,0.015228426395939087,0.02030456852791878,0.018612521150592216,0.028764805414551606,0.1996615905245347,0.0,0.32825719120135366,0.04230118443316413,0.05583756345177665,0.028764805414551606,0.023688663282571912,0.01015228426395939,591
jacket,0.046153846153846156,0.009615384615384616,0.032692307692307694,0.009615384615384616,0.025,0.026923076923076925,0.028846153846153848,0.04807692307692308,0.08461538461538462,0.015384615384615385,0.3942307692307692,0.08076923076923077,0.06538461538461539,0.0673076923076923,0.057692307692307696,0.007692307692307693,520
around,0.05708661417322835,0.07086614173228346,0.08661417322834646,0.031496062992125984,0.00984251968503937,0.03937007874015748,0.03740157480314961,0.025590551181102362,0.17519685039370078,0.001968503937007874,0.2755905511811024,0.03543307086614173,0.07480314960629922,0.051181102362204724,0.017716535433070866,0.00984251968503937,508
another,0.07261410788381743,0.08091286307053942,0.0975103734439834,0.022821576763485476,0.006224066390041493,0.04149377593360996,0.01867219917012448,0.06846473029045644,0.1887966804979253,0.016597510373443983,0.1970954356846473,0.04564315352697095,0.06224066390041494,0.056016597510373446,0.02074688796680498,0.004149377593360996,482
orange,0.032989690721649485,0.05360824742268041,0.03917525773195876,0.002061855670103093,0.026804123711340205,0.018556701030927835,0.07010309278350516,0.018556701030927835,0.15051546391752577,0.0,0.30515463917525776,0.07835051546391752,0.08453608247422681,0.07422680412371134,0.04329896907216495,0.002061855670103093,485
field,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.010638297872340425,0.006382978723404255,0.34893617021276596,0.0,0.019148936170212766,0.00425531914893617,0.5787234042553191,0.00851063829787234,0.006382978723404255,0.006382978723404255,470
beach,0.0,0.0,0.0,0.0020920502092050207,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.05439330543933055,0.0,0.014644351464435146,0.0,0.04602510460251046,0.8744769874476988,0.0020920502092050207,0.0020920502092050207,478
crowd,0.012006861063464836,0.003430531732418525,0.11492281303602059,0.02058319039451115,0.030874785591766724,0.010291595197255575,0.015437392795883362,0.008576329331046312,0.2144082332761578,0.00686106346483705,0.4614065180102916,0.051457975986277875,0.030874785591766724,0.010291595197255575,0.005145797598627788,0.003430531732418525,583
near,0.022222222222222223,0.037606837606837605,0.02735042735042735,0.011965811965811967,0.011965811965811967,0.022222222222222223,0.035897435897435895,0.0547008547008547,0.14358974358974358,0.008547008547008548,0.29914529914529914,0.044444444444444446,0.08888888888888889,0.1658119658119658,0.018803418803418803,0.006837606837606838,585
stands,0.05,0.052,0.062,0.014,0.024,0.024,0.028,0.05,0.12,0.014,0.312,0.068,0.044,0.086,0.032,0.02,500
girls,0.057815845824411134,0.11134903640256959,0.15631691648822268,0.006423982869379015,0.006423982869379015,0.04068522483940043,0.01284796573875803,0.044967880085653104,0.17558886509635974,0.008565310492505354,0.16274089935760172,0.047109207708779445,0.09207708779443255,0.055674518201284794,0.014989293361884369,0.006423982869379015,467
sidewalk,0.0,0.001996007984031936,0.0,0.0,0.003992015968063872,0.001996007984031936,0.015968063872255488,0.02594810379241517,0.04590818363273453,0.00998003992015968,0.8762475049900199,0.017964071856287425,0.0,0.0,0.0,0.0,501
pink,0.04470588235294118,0.12470588235294118,0.07058823529411765,0.007058823529411765,0.03058823529411765,0.007058823529411765,0.004705882352941176,0.03058823529411765,0.16470588235294117,0.009411764705882352,0.2776470588235294,0.06588235294117648,0.06588235294117648,0.04941176470588235,0.023529411764705882,0.023529411764705882,425
jumping,0.0,0.025,0.07954545454545454,0.0,0.0,0.0,0.006818181818181818,0.0659090909090909,0.34545454545454546,0.0,0.1,0.025,0.175,0.10227272727272728,0.05454545454545454,0.020454545454545454,440
hair,0.10688836104513064,0.15795724465558195,0.057007125890736345,0.029691211401425176,0.013064133016627079,0.06175771971496437,0.014251781472684086,0.0498812351543943,0.10570071258907364,0.022565320665083134,0.18527315914489312,0.0855106888361045,0.05344418052256532,0.0344418052256532,0.009501187648456057,0.013064133016627079,842
table,0.14429530201342283,0.13590604026845637,0.0587248322147651,0.21644295302013422,0.0,0.026845637583892617,0.06879194630872483,0.04530201342281879,0.0738255033557047,0.06208053691275168,0.12583892617449666,0.0050335570469798654,0.028523489932885907,0.006711409395973154,0.0016778523489932886,0.0,596
snow,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.06069802731411229,0.08042488619119878,0.0,0.09408194233687406,0.007587253414264037,0.19878603945371776,0.021244309559939303,0.44309559939301973,0.09256449165402124,659
grass,0.0,0.0,0.0,0.0,0.0,0.0,0.003898635477582846,0.07212475633528265,0.18323586744639375,0.0,0.021442495126705652,0.029239766081871343,0.6432748538011696,0.02729044834307992,0.017543859649122806,0.001949317738791423,513
sits,0.07451923076923077,0.1201923076923077,0.05048076923076923,0.057692307692307696,0.04807692307692308,0.026442307692307692,0.02403846153846154,0.038461538461538464,0.09375,0.021634615384615384,0.25,0.052884615384615384,0.040865384615384616,0.07932692307692307,0.019230769230769232,0.002403846153846154,416
bike,0.019230769230769232,0.0,0.04038461538461539,0.0,0.0,0.0,0.0057692307692307696,0.0057692307692307696,0.2692307692307692,0.0,0.4673076923076923,0.007692307692307693,0.10961538461538461,0.03653846153846154,0.038461538461538464,0.0,520
asian,0.08443271767810026,0.047493403693931395,0.06860158311345646,0.06860158311345646,0.03430079155672823,0.0316622691292876,0.044854881266490766,0.002638522427440633,0.0712401055408971,0.018469656992084433,0.40369393139841686,0.07387862796833773,0.029023746701846966,0.021108179419525065,0.0,0.0,379
behind,0.06473214285714286,0.05133928571428571,0.10267857142857142,0.03125,0.006696428571428571,0.015625,0.04241071428571429,0.033482142857142856,0.16964285714285715,0.006696428571428571,0.26785714285714285,0.03794642857142857,0.06696428571428571,0.05803571428571429,0.03571428571428571,0.008928571428571428,448
dogs,0.0,0.04938271604938271,0.012345679012345678,0.0,0.0,0.009876543209876543,0.0,0.08641975308641975,0.0962962962962963,0.0,0.056790123456790124,0.0345679012345679,0.39753086419753086,0.2271604938271605,0.009876543209876543,0.019753086419753086,405
city,0.0024271844660194173,0.0,0.0048543689320388345,0.0048543689320388345,0.021844660194174758,0.0,0.021844660194174758,0.007281553398058253,0.06796116504854369,0.0048543689320388345,0.8252427184466019,0.024271844660194174,0.0048543689320388345,0.0048543689320388345,0.0024271844660194173,0.0024271844660194173,412
air,0.07219759341355288,0.10069664344521849,0.07156428119062698,0.016466117796073463,0.014566181127295756,0.04179860671310956,0.017099430018999367,0.04623179227359088,0.18492716909436352,0.013932868904369854,0.18936035465484483,0.06839772007599747,0.06776440785307157,0.046865104496516784,0.03609879670677644,0.012032932235592146,1579
four,0.02425876010781671,0.07277628032345014,0.12668463611859837,0.018867924528301886,0.005390835579514825,0.026954177897574125,0.04851752021563342,0.02425876010781671,0.16442048517520216,0.0026954177897574125,0.2668463611859838,0.016172506738544475,0.1105121293800539,0.06199460916442048,0.02425876010781671,0.005390835579514825,371
top,0.06196213425129088,0.06196213425129088,0.03098106712564544,0.027538726333907058,0.01549053356282272,0.025817555938037865,0.0189328743545611,0.025817555938037865,0.12048192771084337,0.010327022375215147,0.39070567986230637,0.060240963855421686,0.04475043029259897,0.039586919104991396,0.06196213425129088,0.0034423407917383822,581
older,0.10638297872340426,0.1337386018237082,0.0486322188449848,0.030395136778115502,0.0182370820668693,0.0182370820668693,0.0182370820668693,0.0486322188449848,0.09422492401215805,0.00911854103343465,0.3221884498480243,0.0486322188449848,0.0425531914893617,0.05167173252279635,0.0060790273556231,0.00303951367781155,329
looks,0.07874015748031496,0.09186351706036745,0.09448818897637795,0.04199475065616798,0.013123359580052493,0.04199475065616798,0.026246719160104987,0.04199475065616798,0.14435695538057744,0.005249343832020997,0.2152230971128609,0.08136482939632546,0.04199475065616798,0.049868766404199474,0.013123359580052493,0.01837270341207349,381
stand,0.054677488252883384,0.04613413071337035,0.05595899188381034,0.011533532678342588,0.016232379325074753,0.018795386586928663,0.049551473729175566,0.04143528406663819,0.10679196924391286,0.010252029047415635,0.3430158052114481,0.06663818880820162,0.06663818880820162,0.0756087142246903,0.027338744126441692,0.009397693293464331,2341
player,0.0020876826722338203,0.0020876826722338203,0.2818371607515658,0.0,0.0,0.0041753653444676405,0.0020876826722338203,0.0020876826722338203,0.6784968684759917,0.0,0.008350730688935281,0.006263048016701462,0.010438413361169102,0.0020876826722338203,0.0,0.0,479
camera,0.05913978494623656,0.08333333333333333,0.03225806451612903,0.03763440860215054,0.01881720430107527,0.03494623655913978,0.013440860215053764,0.051075268817204304,0.11827956989247312,0.010752688172043012,0.2661290322580645,0.07526881720430108,0.12096774193548387,0.03763440860215054,0.03494623655913978,0.005376344086021506,372
wall,0.036281179138321996,0.06349206349206349,0.06802721088435375,0.006802721088435374,0.0045351473922902496,0.04308390022675737,0.02040816326530612,0.047619047619047616,0.10884353741496598,0.0,0.3673469387755102,0.16780045351473924,0.022675736961451247,0.009070294784580499,0.02947845804988662,0.0045351473922902496,441
background,0.03463203463203463,0.030303030303030304,0.10606060606060606,0.010822510822510822,0.006493506493506494,0.012987012987012988,0.01948051948051948,0.017316017316017316,0.21645021645021645,0.006493506493506494,0.19047619047619047,0.02813852813852814,0.08874458874458875,0.12121212121212122,0.09956709956709957,0.010822510822510822,462
working,0.24924924924924924,0.05105105105105105,0.03903903903903904,0.02702702702702703,0.024024024024024024,0.015015015015015015,0.14714714714714713,0.07207207207207207,0.042042042042042045,0.021021021021021023,0.23123123123123124,0.03303303303303303,0.024024024024024024,0.015015015015015015,0.0,0.009009009009009009,333
soccer,0.0,0.0,0.041353383458646614,0.0,0.0037593984962406013,0.0037593984962406013,0.0,0.018796992481203006,0.7781954887218046,0.0,0.018796992481203006,0.015037593984962405,0.10150375939849623,0.018796992481203006,0.0,0.0,266
blond,0.051351351351351354,0.12702702702702703,0.05675675675675676,0.051351351351351354,0.008108108108108109,0.04864864864864865,0.008108108108108109,0.04864864864864865,0.1810810810810811,0.008108108108108109,0.20810810810810812,0.043243243243243246,0.0891891891891892,0.03783783783783784,0.010810810810810811,0.021621621621621623,370
lady,0.05396825396825397,0.0761904761904762,0.050793650793650794,0.06349206349206349,0.02857142857142857,0.01904761904761905,0.015873015873015872,0.044444444444444446,0.10793650793650794,0.012698412698412698,0.3523809523809524,0.08888888888888889,0.04126984126984127,0.025396825396825397,0.012698412698412698,0.006349206349206349,315
several,0.0782608695652174,0.034782608695652174,0.10144927536231885,0.03188405797101449,0.03768115942028986,0.034782608695652174,0.04927536231884058,0.02608695652173913,0.16521739130434782,0.011594202898550725,0.2898550724637681,0.03188405797101449,0.05217391304347826,0.04057971014492753,0.011594202898550725,0.002898550724637681,345
dress,0.023662551440329218,0.0668724279835391,0.12551440329218108,0.009259259259259259,0.013374485596707819,0.0360082304526749,0.01646090534979424,0.03909465020576132,0.16255144032921812,0.0,0.3374485596707819,0.060699588477366256,0.05761316872427984,0.0257201646090535,0.01646090534979424,0.009259259259259259,972
park,0.017094017094017096,0.0,0.008547008547008548,0.00641025641025641,0.0,0.0,0.00641025641025641,0.019230769230769232,0.4893162393162393,0.0,0.2777777777777778,0.049145299145299144,0.10256410256410256,0.017094017094017096,0.002136752136752137,0.004273504273504274,468
gray,0.08411214953271028,0.09034267912772585,0.0529595015576324,0.03115264797507788,0.012461059190031152,0.03115264797507788,0.009345794392523364,0.028037383177570093,0.12461059190031153,0.024922118380062305,0.29595015576323985,0.059190031152647975,0.09034267912772585,0.0529595015576324,0.009345794392523364,0.003115264797507788,321
boys,0.02280130293159609,0.05863192182410423,0.08794788273615635,0.0,0.003257328990228013,0.003257328990228013,0.013029315960912053,0.026058631921824105,0.25732899022801303,0.0,0.1791530944625407,0.04234527687296417,0.09120521172638436,0.20195439739413681,0.009771986970684038,0.003257328990228013,307
something,0.12422360248447205,0.08074534161490683,0.040372670807453416,0.021739130434782608,0.009316770186335404,0.046583850931677016,0.037267080745341616,0.037267080745341616,0.08385093167701864,0.012422360248447204,0.2422360248447205,0.07142857142857142,0.09627329192546584,0.07142857142857142,0.003105590062111801,0.021739130434782608,322
walks,0.018115942028985508,0.0,0.0,0.0,0.014492753623188406,0.007246376811594203,0.018115942028985508,0.025362318840579712,0.09782608695652174,0.007246376811594203,0.6340579710144928,0.03985507246376811,0.05434782608695652,0.06159420289855073,0.018115942028985508,0.0036231884057971015,276
talking,0.06269592476489028,0.08463949843260188,0.050156739811912224,0.047021943573667714,0.003134796238244514,0.03761755485893417,0.03134796238244514,0.018808777429467086,0.06896551724137931,0.0219435736677116,0.45768025078369906,0.05642633228840126,0.02821316614420063,0.0219435736677116,0.009404388714733543,0.0,319
picture,0.06451612903225806,0.09970674486803519,0.08797653958944282,0.01466275659824047,0.02346041055718475,0.026392961876832845,0.01466275659824047,0.017595307917888565,0.09090909090909091,0.01466275659824047,0.30498533724340177,0.05865102639296188,0.0967741935483871,0.04105571847507331,0.03812316715542522,0.005865102639296188,341
plays,0.01818181818181818,0.08484848484848485,0.2,0.015151515151515152,0.021212121212121213,0.048484848484848485,0.0,0.03939393939393939,0.23030303030303031,0.0030303030303030303,0.15757575757575756,0.051515151515151514,0.06363636363636363,0.04242424242424243,0.0030303030303030303,0.021212121212121213,330
guitar,0.0,0.05070422535211268,0.38028169014084506,0.022535211267605635,0.028169014084507043,0.061971830985915494,0.0,0.014084507042253521,0.16901408450704225,0.0,0.18591549295774648,0.030985915492957747,0.04225352112676056,0.0,0.0,0.014084507042253521,355
play,0.014448669201520912,0.07680608365019011,0.17756653992395438,0.014068441064638783,0.012167300380228136,0.019391634980988594,0.006463878326996198,0.033460076045627375,0.3577946768060836,0.0007604562737642585,0.11673003802281369,0.03155893536121673,0.06920152091254753,0.058935361216730035,0.0022813688212927757,0.008365019011406844,2630
shorts,0.023323615160349854,0.023323615160349854,0.05830903790087463,0.0029154518950437317,0.023323615160349854,0.0,0.008746355685131196,0.05830903790087463,0.23323615160349853,0.0029154518950437317,0.29737609329446063,0.026239067055393587,0.061224489795918366,0.13119533527696792,0.023323615160349854,0.026239067055393587,343
